"","sample_size_n","number_covariates_J","coefficient_k","binary_covariates_1","number_unwanted_inS3","collider_bias_1","binary_treatment_1","meth","DS","bias","ese","rmse","pr.NAs","ase","typeI","max_sb.av","max_sb.max","confounders","total","total.lo","total.up"
"135",400,20,1,0,2,1,1,"regsem.mle",FALSE,0.994527827232607,1.04231022732961,1.44028115259692,0,0.721624035031416,0.411,0.0676960051262778,0.530378484884609,0.204,0.095,0,0.15
"136",400,20,1,0,2,1,1,"rlassoEffect.ds",TRUE,0.00755472572327474,0.813475600075652,0.813103857602015,0,0.773910764790386,0.067,NA,NA,NA,NA,NA,NA
"137",400,20,1,0,2,1,1,"stability_CBPS.CBPS",TRUE,-0.0476405979555736,0.875441321498604,0.8762994559244,0,0.752562466709594,0.091,0.175074314235525,0.417716547360762,1,0.58625,0.4,0.8
"138",400,20,1,0,2,1,1,"stability_mle.mle",TRUE,-0.0665326107735245,0.979377608615642,0.98114622154589,0,0.880743060053921,0.077,0.148555134762078,1.01735017282578,1,0.5476,0.35,0.75
"139",400,20,1,0,2,1,1,"target.mle",FALSE,-0.0124686091498566,0.931869191096579,0.931486594288834,0,0.862920388104324,0.062,0.116825406817945,0.827053606711208,NA,NA,NA,NA
"140",400,20,1,0,2,1,1,"unwanted.only.mle",FALSE,1.44962184385317,0.708864852053808,1.61350251914121,0,0.683051474538144,0.577,0.00197416771032681,0.0208512406385286,NA,NA,NA,NA
"141",400,20,1,0,4,0,1,"SignifReg.mle",FALSE,0.136959395805526,0.731774757428386,0.744121413086049,0,0.68805778187253,0.058,0.0418080265676613,0.377391809578595,0.648,0.17765,0.15,0.2
"142",400,20,1,0,4,0,1,"all.ipw.CBPS",FALSE,0.301427999839929,1.00287398076462,1.04671357312346,0,0.982246494339512,0.067,0.244514883473154,0.458411091836663,NA,NA,NA,NA
"143",400,20,1,0,4,0,1,"all.ipw.GBM",FALSE,0.834635409919837,0.667500714528569,1.06851668877201,0,0.685503578484372,0.22,0.475704,0.634,NA,NA,NA,NA
"144",400,20,1,0,4,0,1,"glmnet.DS.mle",TRUE,0.0246146538834248,1.94710696324545,1.94628882285708,0,1.41739194175586,0.068,0.357834834184937,1.85961484883548,1,0.715,0.6,0.85
"145",400,20,1,0,4,0,1,"glmnet.mle",FALSE,0.123195226735712,1.02173402255727,1.02862701516569,0,0.813099759799148,0.085,0.12149633468504,1.24033289004931,0.902,0.4608,0.35,0.6
"146",400,20,1,0,4,0,1,"lslx.mle",FALSE,0.151323233313449,0.854870703591328,0.867739498282354,0,0.733173553296851,0.092,0.0759747374283128,0.468326194327793,0.791,0.31125,0.2,0.4
"147",400,20,1,0,4,0,1,"none.mle",FALSE,1.0689659817104,0.654202133159669,1.2530924629307,0,0.658552054803439,0.37,NA,NA,NA,NA,NA,NA
"148",400,20,1,0,4,0,1,"post_lslx",FALSE,0.124525550462525,0.821161389820952,0.830143562778475,0,0.695663467226558,0.1,NA,NA,NA,NA,NA,NA
"149",400,20,1,0,4,0,1,"regsem.mle",FALSE,0.63706638655145,0.874029132272428,1.08121070009992,0,0.674160257634828,0.25,0.0457664706136017,0.275065179977021,0.294,0.11915,0,0.25
"150",400,20,1,0,4,0,1,"rlassoEffect.ds",TRUE,0.032340176804991,0.859798482094486,0.859976780743496,0,0.846661661442841,0.055,NA,NA,NA,NA,NA,NA
"151",400,20,1,0,4,0,1,"stability_CBPS.CBPS",TRUE,0.0562697582504104,1.08620272206194,1.08711673832893,0,0.908719904354341,0.103,0.238825469588873,0.477157558069779,0.941,0.6273,0.45,0.85
"152",400,20,1,0,4,0,1,"stability_mle.mle",TRUE,0.162289947900825,1.41660270942285,1.42516472742539,0,1.13279824152432,0.101,0.278347248335711,1.26942110153875,0.849,0.54525,0.35,0.75
"153",400,20,1,0,4,0,1,"target.mle",FALSE,0.0172121144421834,0.709232014886576,0.709086241421101,0,0.698568340007197,0.046,0.0493158939858557,0.377391809578595,NA,NA,NA,NA
"154",400,20,1,0,4,0,1,"unwanted.only.mle",FALSE,1.5343912658783,0.934294880227798,1.79621562544708,0,0.877305601702995,0.455,0.125215138087677,1.13993827691081,NA,NA,NA,NA
"155",400,20,1,0,4,1,1,"SignifReg.mle",FALSE,0.216913093235288,0.969500083570905,0.992996360340182,0,0.794064063608311,0.117,0.0822277977499986,0.886217120604931,0.561,0.17425,0.15,0.2
"156",400,20,1,0,4,1,1,"all.ipw.CBPS",FALSE,0.310372213136059,0.822699468094756,0.878913244339603,0,0.818383132900818,0.07,0.20384503247507,0.343517410313842,NA,NA,NA,NA
"157",400,20,1,0,4,1,1,"all.ipw.GBM",FALSE,0.76477979670804,0.738390246536132,1.06280904845428,0,0.728081880075254,0.188,0.413891,0.555,NA,NA,NA,NA
"158",400,20,1,0,4,1,1,"glmnet.DS.mle",TRUE,-0.0470886259187091,0.974269593859714,0.974920191076666,0,0.892243507531088,0.072,0.155494709422736,0.922581728522005,1,0.5883,0.4,0.75
"159",400,20,1,0,4,1,1,"glmnet.mle",FALSE,0.0147224605398056,0.982561638307698,0.98218058245171,0,0.837569520294817,0.104,0.125956569423898,0.87305036931997,0.826,0.45815,0.35,0.6
"160",400,20,1,0,4,1,1,"lslx.mle",FALSE,0.144003879652517,1.02028086762386,1.02988795174302,0,0.813029362837821,0.145,0.106352164929992,0.720509277179095,0.69,0.29645,0.2,0.4
"161",400,20,1,0,4,1,1,"none.mle",FALSE,1.43196030054629,0.707545691618378,1.59706937456162,0,0.682833289417874,0.558,NA,NA,NA,NA,NA,NA
"162",400,20,1,0,4,1,1,"post_lslx",FALSE,0.0677118161259752,0.957693628639169,0.959606585686447,0,0.741158347497925,0.138,NA,NA,NA,NA,NA,NA
"163",400,20,1,0,4,1,1,"regsem.mle",FALSE,0.980829168764008,1.0412239039356,1.43006605763757,0,0.714612638281393,0.424,0.0674301273999259,0.87360770006451,0.184,0.0902,0,0.15
"164",400,20,1,0,4,1,1,"rlassoEffect.ds",TRUE,-0.0332819503418778,0.808200308637394,0.80848144033197,0,0.772589673972672,0.062,NA,NA,NA,NA,NA,NA
"165",400,20,1,0,4,1,1,"stability_CBPS.CBPS",TRUE,-0.0582983800066552,0.873647084120064,0.875154083276368,0,0.754163407292504,0.087,0.175909877674242,0.37484684392081,1,0.5846,0.35,0.8
"166",400,20,1,0,4,1,1,"stability_mle.mle",TRUE,-0.0519202445192796,0.976779384953014,0.977670486765997,0,0.887764330513741,0.074,0.149423212043436,1.04213896497407,1,0.5276,0.3,0.7
"167",400,20,1,0,4,1,1,"target.mle",FALSE,-0.00341658819192348,0.939060961029651,0.938597531488483,0,0.865368218210192,0.07,0.119799599071558,0.886217120604931,NA,NA,NA,NA
"168",400,20,1,0,4,1,1,"unwanted.only.mle",FALSE,1.40232752151835,0.712079219759949,1.57260046928853,0,0.68354321144949,0.546,0.00357222833773464,0.0360403035867256,NA,NA,NA,NA
"169",400,20,1,1,2,0,1,"SignifReg.mle",FALSE,0.0581899323718882,0.304279577024816,0.309644220296216,0,0.288658025261571,0.06,0.0144451781119837,0.245307904306143,0.261,0.1209,0.1,0.15
"170",400,20,1,1,2,0,1,"all.ipw.CBPS",FALSE,0.0544080972891645,0.311019919014301,0.315589761691132,0,0.305988037541824,0.054,0.126334432519049,0.287627633989775,NA,NA,NA,NA
"171",400,20,1,1,2,0,1,"all.ipw.GBM",FALSE,0.0401589929348098,0.31446780636547,0.316865674935939,0,0.311445676014289,0.052,0.080844,0.284,NA,NA,NA,NA
"172",400,20,1,1,2,0,1,"glmnet.DS.mle",TRUE,0.010897353347538,0.330967779025093,0.330981696460743,0,0.30646407452574,0.068,0.0836274019357423,0.76818497097367,0.851,0.6167,0.4,0.85
"173",400,20,1,1,2,0,1,"glmnet.mle",FALSE,0.0294563466242094,0.322678851226903,0.323859839659891,0,0.293026211246611,0.07,0.0466046076646082,0.746455356407202,0.595,0.3459,0.15,0.5
"174",400,20,1,1,2,0,1,"lslx.mle",FALSE,0.154692816519895,0.300244425552289,0.337618772942215,0,0.290382403034251,0.088,0.0291150976678589,0.189625495208593,0.02,0.0092,0,0
"175",400,20,1,1,2,0,1,"none.mle",FALSE,0.160256072480157,0.300466160812617,0.340399240079124,0,0.29040603135465,0.088,NA,NA,NA,NA,NA,NA
"176",400,20,1,1,2,0,1,"post_lslx",FALSE,0.154911893199373,0.300338370316181,0.337802646825197,0,0.29118578175545,0.09,NA,NA,NA,NA,NA,NA
"177",400,20,1,1,2,0,1,"regsem.mle",FALSE,0.130050433467012,0.311578700500037,0.337486770946128,0,0.28955468163353,0.093,0.0147649773940968,0.131605081491769,0.083,0.03295,0,0
"178",400,20,1,1,2,0,1,"rlassoEffect.ds",TRUE,0.0818983277654988,0.308189453045768,0.318736716304328,0,0.294099730048196,0.065,NA,NA,NA,NA,NA,NA
"179",400,20,1,1,2,0,1,"stability_CBPS.CBPS",TRUE,0.0117468975809429,0.318711456613377,0.318768576222345,0,0.2895989143576,0.067,0.117079463454613,0.32803094966197,0.888,0.64155,0.45,0.95
"180",400,20,1,1,2,0,1,"stability_mle.mle",TRUE,0.00891077830727646,0.335534213945687,0.335484764914092,0,0.310656485186139,0.062,0.0857853833575939,0.795964241488054,0.893,0.6013,0.4,0.8
"181",400,20,1,1,2,0,1,"target.mle",FALSE,0.00448379118004508,0.307567018875326,0.307445894446651,0,0.294017839554136,0.062,0.0321061673725521,0.278111526802834,NA,NA,NA,NA
"182",400,20,1,1,2,0,1,"unwanted.only.mle",FALSE,0.165633334729813,0.311305717595471,0.352489347543358,0,0.301151023059053,0.079,0.0238495493010135,0.293895593434104,NA,NA,NA,NA
"183",400,20,1,1,2,1,1,"SignifReg.mle",FALSE,0.0519224144059813,0.33743191300876,0.34123653488245,0,0.334760959075741,0.047,0.00883199573224207,0.131258203053883,0.133,0.11,0.05,0.15
"184",400,20,1,1,2,1,1,"all.ipw.CBPS",FALSE,0.0269566315439558,0.342503234750308,0.343391638414227,0,0.348788521604954,0.043,0.120709116392915,0.25922084758275,NA,NA,NA,NA
"185",400,20,1,1,2,1,1,"all.ipw.GBM",FALSE,0.0523755572933762,0.340285399514351,0.344124335046666,0,0.347451328329955,0.043,0.148365,0.274,NA,NA,NA,NA
"186",400,20,1,1,2,1,1,"glmnet.DS.mle",TRUE,-0.0266291170822985,0.354806416291762,0.355627354579683,0,0.344254573629183,0.054,0.0509502452945473,0.460060017134525,0.844,0.60205,0.4,0.85
"187",400,20,1,1,2,1,1,"glmnet.mle",FALSE,0.00755260433229764,0.355530755294513,0.355433197203816,0,0.336103278415268,0.063,0.0302993861564424,0.264129566539546,0.474,0.33615,0.15,0.5
"188",400,20,1,1,2,1,1,"lslx.mle",FALSE,0.144061008754201,0.346151391661209,0.374772650291241,0,0.336882501630392,0.076,0.0138402529646867,0.122113983054607,0.04,0.03175,0,0
"189",400,20,1,1,2,1,1,"none.mle",FALSE,0.170063073850989,0.336956589406399,0.377289878593231,0,0.337442521037621,0.078,NA,NA,NA,NA,NA,NA
"190",400,20,1,1,2,1,1,"post_lslx",FALSE,0.142601395587812,0.346566657545065,0.374597781223311,0,0.337306611666434,0.077,NA,NA,NA,NA,NA,NA
"191",400,20,1,1,2,1,1,"regsem.mle",FALSE,0.149873381056721,0.340920022428914,0.372252959129423,0,0.336428813435528,0.075,0.00509298847135593,0.0699400870883726,0.009,0.02075,0,0
"192",400,20,1,1,2,1,1,"rlassoEffect.ds",TRUE,0.0880874936873651,0.3403834702158,0.351432002574432,0,0.339438983076134,0.048,NA,NA,NA,NA,NA,NA
"193",400,20,1,1,2,1,1,"stability_CBPS.CBPS",TRUE,-0.0143437168091821,0.347259686567125,0.347382271909038,0,0.333476374018093,0.059,0.105401004004643,0.255465926952342,0.936,0.5975,0.4,0.85
"194",400,20,1,1,2,1,1,"stability_mle.mle",TRUE,-0.0349622826276262,0.351062207466186,0.352624148413086,0,0.3442702752062,0.05,0.0494729153300694,0.404508441132335,0.926,0.60745,0.4,0.85
"195",400,20,1,1,2,1,1,"target.mle",FALSE,0.0074189735081341,0.346178682453527,0.346085078662732,0,0.342625023355846,0.047,0.02788826580693,0.229497990210753,NA,NA,NA,NA
"196",400,20,1,1,2,1,1,"unwanted.only.mle",FALSE,0.128740035912206,0.336318610204215,0.359959850828952,0,0.337015522193649,0.068,0.00327972089131533,0.0212921257377276,NA,NA,NA,NA
"197",400,20,1,1,4,0,1,"SignifReg.mle",FALSE,0.0540250084310829,0.314941537497352,0.319386420195244,0,0.297755673082014,0.059,0.0160818901721351,0.398328437492483,0.247,0.11675,0.1,0.15
"198",400,20,1,1,4,0,1,"all.ipw.CBPS",FALSE,0.0577559008500576,0.333502497151155,0.338302284611635,0,0.320010888150308,0.053,0.13592064545223,0.304905038658968,NA,NA,NA,NA
"199",400,20,1,1,4,0,1,"all.ipw.GBM",FALSE,0.0549087539637128,0.340420363183043,0.344652156395188,0,0.324756852540476,0.056,0.103304,0.31,NA,NA,NA,NA
"200",400,20,1,1,4,0,1,"glmnet.DS.mle",TRUE,0.0171332538441647,0.357511416384162,0.357743129660729,0,0.324734774889258,0.072,0.11475390185792,0.73221497835305,0.847,0.63985,0.45,0.9
"201",400,20,1,1,4,0,1,"glmnet.mle",FALSE,0.0350355640262298,0.336873591688638,0.338523003217007,0,0.305173190193456,0.074,0.0593249483552902,0.693880602659132,0.586,0.34045,0.2,0.5
"202",400,20,1,1,4,0,1,"lslx.mle",FALSE,0.149479493591847,0.313775224516537,0.347419854978609,0,0.298020909832904,0.088,0.0227283404120715,0.094025798246865,0.023,0.00975,0,0
"203",400,20,1,1,4,0,1,"none.mle",FALSE,0.155832792277,0.312670531702713,0.349211909422786,0,0.298107019000721,0.089,NA,NA,NA,NA,NA,NA
"204",400,20,1,1,4,0,1,"post_lslx",FALSE,0.14976040676337,0.312938658017734,0.346786465295559,0,0.298821333104392,0.087,NA,NA,NA,NA,NA,NA
"205",400,20,1,1,4,0,1,"regsem.mle",FALSE,0.126772971624443,0.317513231333808,0.341738531269823,0,0.297622441236241,0.082,0.0213159843052274,0.297382453402308,0.092,0.03695,0,0.05
"206",400,20,1,1,4,0,1,"rlassoEffect.ds",TRUE,0.0811424419729525,0.317357127062846,0.327412471419187,0,0.303433581595052,0.06,NA,NA,NA,NA,NA,NA
"207",400,20,1,1,4,0,1,"stability_CBPS.CBPS",TRUE,0.0192135761209856,0.338639031197502,0.339014569840721,0,0.30058934292076,0.075,0.127039982688868,0.364531207749066,0.827,0.6214,0.4375,0.85
"208",400,20,1,1,4,0,1,"stability_mle.mle",TRUE,0.0132025219486968,0.353027138395902,0.353097492017943,0,0.324381094868043,0.065,0.114846868574111,1.25210843242282,0.839,0.58035,0.35,0.8
"209",400,20,1,1,4,0,1,"target.mle",FALSE,0.00581296717135121,0.318970819927705,0.318864284874807,0,0.302915741261325,0.058,0.0367984923051676,0.398328437492483,NA,NA,NA,NA
"210",400,20,1,1,4,0,1,"unwanted.only.mle",FALSE,0.166487497881755,0.336648916657277,0.375416099207745,0,0.320297623305776,0.084,0.0689683485088417,0.966382540302575,NA,NA,NA,NA
"211",400,20,1,1,4,1,1,"SignifReg.mle",FALSE,0.0182165597186997,0.34231660978906,0.342630009958443,0,0.331402318571764,0.057,0.00919823099389266,0.0906664583409418,0.135,0.1167,0.1,0.15
"212",400,20,1,1,4,1,1,"all.ipw.CBPS",FALSE,-0.00532366886168624,0.355436115886621,0.355298239644162,0,0.346051677653228,0.05,0.121402404942457,0.213361148210991,NA,NA,NA,NA
"213",400,20,1,1,4,1,1,"all.ipw.GBM",FALSE,0.0372304570553361,0.349707758323761,0.351510067634126,0,0.342241146220331,0.051,0.169739,0.258,NA,NA,NA,NA
"214",400,20,1,1,4,1,1,"glmnet.DS.mle",TRUE,-0.0607327724891391,0.368907877946308,0.37369158278272,0,0.340126257545357,0.064,0.048419311878007,0.46179992685703,0.852,0.61955,0.4,0.85
"215",400,20,1,1,4,1,1,"glmnet.mle",FALSE,-0.0300305923583975,0.365297870894115,0.366348097337341,0,0.332929900912761,0.069,0.0314708536024983,0.630019353101474,0.516,0.34825,0.15,0.55
"216",400,20,1,1,4,1,1,"lslx.mle",FALSE,0.0939531745238463,0.351336078639534,0.363511763381544,0,0.333238005169954,0.069,0.0134318701099592,0.077503838664005,0.059,0.0676,0,0.1
"217",400,20,1,1,4,1,1,"none.mle",FALSE,0.140277478285751,0.342969418462221,0.37038920731107,0,0.334560143689666,0.077,NA,NA,NA,NA,NA,NA
"218",400,20,1,1,4,1,1,"post_lslx",FALSE,0.0930000585016612,0.3513326038241,0.363263230719302,0,0.33398042571509,0.068,NA,NA,NA,NA,NA,NA
"219",400,20,1,1,4,1,1,"regsem.mle",FALSE,0.122712067689716,0.345455578662343,0.366440266385656,0,0.333837771237687,0.072,0.00380587522575746,0.050383595749614,0.006,0.01955,0,0
"220",400,20,1,1,4,1,1,"rlassoEffect.ds",TRUE,0.0530894968119014,0.34939742970623,0.353235020904179,0,0.336758265094801,0.06,NA,NA,NA,NA,NA,NA
"221",400,20,1,1,4,1,1,"stability_CBPS.CBPS",TRUE,-0.0484498006141809,0.360242950041365,0.363307846393393,0,0.32961194253246,0.07,0.104389179565732,0.227390191651769,0.94,0.5925,0.4,0.8
"222",400,20,1,1,4,1,1,"stability_mle.mle",TRUE,-0.066978330751207,0.367328902561303,0.373204620716909,0,0.340004185656847,0.065,0.047489681233396,0.458032092540092,0.925,0.6145,0.4,0.85
"223",400,20,1,1,4,1,1,"target.mle",FALSE,-0.0222623740456074,0.358028812393325,0.358541572445117,0,0.339072871413294,0.058,0.0273488178326678,0.469430291029226,NA,NA,NA,NA
"224",400,20,1,1,4,1,1,"unwanted.only.mle",FALSE,0.0936837881616272,0.341331315067989,0.353789784679701,0,0.33416371167811,0.065,0.00552806102746171,0.0481644726152473,NA,NA,NA,NA
"225",400,20,1.5,0,2,0,1,"SignifReg.mle",FALSE,0.15672601547467,0.734951690562465,0.751117086345219,0,0.692644173898091,0.076,0.0410329651165146,0.385258095120654,0.678,0.1784,0.15,0.2
"226",400,20,1.5,0,2,0,1,"all.ipw.CBPS",FALSE,0.337222266449504,1.05568045870834,1.10772994301729,0,0.996617064704785,0.082,0.278862666657063,0.678197101018501,NA,NA,NA,NA
"227",400,20,1.5,0,2,0,1,"all.ipw.GBM",FALSE,0.87596566731004,0.686081441474633,1.11245354370306,0,0.70531201582133,0.225,0.56148,0.728,NA,NA,NA,NA
"228",400,20,1.5,0,2,0,1,"glmnet.DS.mle",TRUE,0.0254582870308451,2.01351199350138,2.0126660035397,0,1.37659312026425,0.09,0.373399951829137,2.03671230538538,1,0.6399,0.5,0.75
"229",400,20,1.5,0,2,0,1,"glmnet.mle",FALSE,0.144508162581163,1.01191639829406,1.02168166832525,0,0.818710213069451,0.089,0.124531053973261,1.20287075001588,0.892,0.4586,0.35,0.6
"230",400,20,1.5,0,2,0,1,"lslx.mle",FALSE,0.182626986718001,0.872781683602674,0.891256829226449,0,0.743540234495042,0.102,0.0774714670816317,0.864651439685773,0.794,0.3132,0.2,0.4
"231",400,20,1.5,0,2,0,1,"none.mle",FALSE,1.07617442506575,0.662458836831629,1.26355223554525,0,0.665935101843819,0.382,NA,NA,NA,NA,NA,NA
"232",400,20,1.5,0,2,0,1,"post_lslx",FALSE,0.144512234646846,0.819336701886612,0.831579884551086,0,0.700726275806147,0.104,NA,NA,NA,NA,NA,NA
"233",400,20,1.5,0,2,0,1,"regsem.mle",FALSE,0.637376198472517,0.879518541884446,1.08583043383039,0,0.683741016311959,0.251,0.0488437764858207,0.395331873287538,0.309,0.12445,0,0.25
"234",400,20,1.5,0,2,0,1,"rlassoEffect.ds",TRUE,0.0268391100884216,0.843863180250635,0.843868058256782,0,0.860711993873491,0.046,NA,NA,NA,NA,NA,NA
"235",400,20,1.5,0,2,0,1,"stability_CBPS.CBPS",TRUE,0.0496007415904421,1.17291979621849,1.17338200986685,0,0.961226581915857,0.116,0.277057295492832,0.781511112711038,0.986,0.5858,0.4,0.7625
"236",400,20,1.5,0,2,0,1,"stability_mle.mle",TRUE,0.00558866899519386,1.61734095559236,1.61654174338027,0,1.22976251384461,0.1,0.337333288458667,2.0832436939674,0.959,0.546,0.35,0.75
"237",400,20,1.5,0,2,0,1,"target.mle",FALSE,0.0391866041803208,0.698048748614552,0.698799236786994,0,0.702401020231405,0.063,0.0467462890579839,0.340979142259024,NA,NA,NA,NA
"238",400,20,1.5,0,2,0,1,"unwanted.only.mle",FALSE,1.58911668964522,0.961113461342674,1.85690796750876,0,0.915556423232637,0.457,0.134730794077991,1.16121913341177,NA,NA,NA,NA
"239",400,20,1.5,0,2,1,1,"SignifReg.mle",FALSE,0.261509669842358,0.979151867510668,1.01299898750741,0,0.822133393283654,0.113,0.0806584714290588,0.706452165951981,0.505,0.17,0.15,0.2
"240",400,20,1.5,0,2,1,1,"all.ipw.CBPS",FALSE,0.286430411881347,0.849655261946694,0.896233524780272,0,0.84339656224599,0.077,0.202811221263185,0.34755607459936,NA,NA,NA,NA
"241",400,20,1.5,0,2,1,1,"all.ipw.GBM",FALSE,0.761569028038169,0.7619434511846,1.07701655021977,0,0.752739378224773,0.178,0.412902,0.559,NA,NA,NA,NA
"242",400,20,1.5,0,2,1,1,"glmnet.DS.mle",TRUE,-0.061717849402889,1.06304151241278,1.06430084693693,0,0.942909042409347,0.074,0.162299236390493,1.5202123093267,1,0.6015,0.45,0.75
"243",400,20,1.5,0,2,1,1,"glmnet.mle",FALSE,0.0358468483067981,1.03878411503025,1.03888322815178,0,0.869657091550622,0.104,0.127756558709516,0.756050145734639,0.789,0.46835,0.35,0.6
"244",400,20,1.5,0,2,1,1,"lslx.mle",FALSE,0.191765729957679,1.07676053974512,1.09317333569679,0,0.835706661169983,0.148,0.105681380584282,0.689974391326275,0.623,0.2926,0.2,0.4
"245",400,20,1.5,0,2,1,1,"none.mle",FALSE,1.43078403268735,0.73032886621834,1.60623467176251,0,0.707408104626286,0.555,NA,NA,NA,NA,NA,NA
"246",400,20,1.5,0,2,1,1,"post_lslx",FALSE,0.1219453957101,0.995880603104351,1.00282454945954,0,0.763779008228737,0.147,NA,NA,NA,NA,NA,NA
"247",400,20,1.5,0,2,1,1,"regsem.mle",FALSE,1.09139444755066,0.999708046077838,1.47971571639953,0,0.736121118799712,0.439,0.0562013953098987,0.580525854292648,0.134,0.0728,0,0.1
"248",400,20,1.5,0,2,1,1,"rlassoEffect.ds",TRUE,-0.00981595782461484,0.823424147116944,0.823070866789261,0,0.800953925741124,0.051,NA,NA,NA,NA,NA,NA
"249",400,20,1.5,0,2,1,1,"stability_CBPS.CBPS",TRUE,-0.0761694554578024,0.903941127203057,0.906694125839813,0,0.779323634786738,0.096,0.173944433913311,0.350773967194013,1,0.582,0.3875,0.8
"250",400,20,1.5,0,2,1,1,"stability_mle.mle",TRUE,-0.0660512098283333,1.0411595817886,1.04273295900496,0,0.933097614683225,0.068,0.156476574531596,1.55764713785496,1,0.54245,0.3,0.8
"251",400,20,1.5,0,2,1,1,"target.mle",FALSE,0.00334514049531779,0.983804827471316,0.983318491935468,0,0.902307600442541,0.07,0.122473645909151,0.909394200047272,NA,NA,NA,NA
"252",400,20,1.5,0,2,1,1,"unwanted.only.mle",FALSE,1.3756453205478,0.734717310682887,1.55938121222347,0,0.708669950770941,0.526,0.00269501209399692,0.0197537587426983,NA,NA,NA,NA
"253",400,20,1.5,0,4,0,1,"SignifReg.mle",FALSE,0.111000288617073,0.697877234120223,0.706304937928699,0,0.672174868666609,0.054,0.0294957726844964,0.480474598183548,0.642,0.17985,0.15,0.2
"254",400,20,1.5,0,4,0,1,"all.ipw.CBPS",FALSE,0.249462031913006,1.32968250473242,1.3522273526276,0,1.17985677576672,0.071,0.351784188817792,0.957286985404021,NA,NA,NA,NA
"255",400,20,1.5,0,4,0,1,"all.ipw.GBM",FALSE,0.791765316952923,0.688617863259498,1.04910089322621,0,0.687416668198948,0.213,0.556259,0.699,NA,NA,NA,NA
"256",400,20,1.5,0,4,0,1,"glmnet.DS.mle",TRUE,-0.235135301618973,4.55642906669223,4.56021637688668,0,1.90729089606699,0.08,0.49115595723786,3.00241671027609,1,0.70955,0.6,0.85
"257",400,20,1.5,0,4,0,1,"glmnet.mle",FALSE,0.0708323464026215,1.13251773864354,1.13416535532119,0,0.851953731127234,0.084,0.126524612792506,1.43895665158563,0.902,0.45605,0.35,0.55
"258",400,20,1.5,0,4,0,1,"lslx.mle",FALSE,0.124266878131711,0.833446159097248,0.842247068629178,0,0.725107793632934,0.087,0.0681066348132707,0.724704353019565,0.816,0.31365,0.25,0.4
"259",400,20,1.5,0,4,0,1,"none.mle",FALSE,0.850379474809772,0.678730662912621,1.08782346391442,0,0.664027808787022,0.258,NA,NA,NA,NA,NA,NA
"260",400,20,1.5,0,4,0,1,"post_lslx",FALSE,0.104075620858265,0.79607827158834,0.802457854804611,0,0.689826655056457,0.098,NA,NA,NA,NA,NA,NA
"261",400,20,1.5,0,4,0,1,"regsem.mle",FALSE,0.488493498282748,0.831465250895774,0.96398600967454,0,0.677808308999796,0.178,0.0405116401151841,0.449480946443956,0.328,0.1236,0,0.25
"262",400,20,1.5,0,4,0,1,"rlassoEffect.ds",TRUE,0.0142171267918564,0.932948551982999,0.932590335753456,0,0.911417158909764,0.052,NA,NA,NA,NA,NA,NA
"263",400,20,1.5,0,4,0,1,"stability_CBPS.CBPS",TRUE,0.0981403465593857,1.44539173244525,1.44799849122286,0,1.12659695774824,0.129,0.342361784432272,0.912752127364821,0.903,0.58965,0.4,0.8
"264",400,20,1.5,0,4,0,1,"stability_mle.mle",TRUE,0.162866534861205,2.47004840437004,2.47417935667338,0,1.39789677355054,0.117,0.387535791690125,2.20661885464861,0.818,0.5367,0.35,0.75
"265",400,20,1.5,0,4,0,1,"target.mle",FALSE,0.00355472978801003,0.688763235089734,0.688427944901375,0,0.673003094247035,0.058,0.0306998150259467,0.135235532133357,NA,NA,NA,NA
"266",400,20,1.5,0,4,0,1,"unwanted.only.mle",FALSE,1.56173112856915,1.50546208982152,2.1686755879402,0,1.15372981957028,0.365,0.245385416017169,2.10342009381858,NA,NA,NA,NA
"267",400,20,1.5,0,4,1,1,"SignifReg.mle",FALSE,0.221752985682994,0.910479490659936,0.936652719351621,0,0.799920633804162,0.1,0.0760097762179219,1.37356023326075,0.517,0.1735,0.15,0.2
"268",400,20,1.5,0,4,1,1,"all.ipw.CBPS",FALSE,0.244723652067887,0.80215005501549,0.838266623415269,0,0.84383905873407,0.055,0.202244558793431,0.357994354577447,NA,NA,NA,NA
"269",400,20,1.5,0,4,1,1,"all.ipw.GBM",FALSE,0.729933638693619,0.737621470346956,1.03747022365936,0,0.752909072245335,0.156,0.414073,0.567,NA,NA,NA,NA
"270",400,20,1.5,0,4,1,1,"glmnet.DS.mle",TRUE,-0.130539319994373,0.979104475234958,0.98728285810921,0,0.914957725203438,0.07,0.15865969454363,1.83756654839665,1,0.612,0.45,0.75
"271",400,20,1.5,0,4,1,1,"glmnet.mle",FALSE,-0.0403843389991547,0.961768384175624,0.962135292571367,0,0.856618444309856,0.078,0.126157571562207,1.39770692130687,0.811,0.474,0.35,0.6
"272",400,20,1.5,0,4,1,1,"lslx.mle",FALSE,0.114787927466248,1.02431035496098,1.03021296821046,0,0.818704815295442,0.134,0.1013474866812,1.00566379762095,0.645,0.30055,0.2,0.4
"273",400,20,1.5,0,4,1,1,"none.mle",FALSE,1.41688262280198,0.709070520062815,1.58424574741987,0,0.70719037826035,0.533,NA,NA,NA,NA,NA,NA
"274",400,20,1.5,0,4,1,1,"post_lslx",FALSE,0.0636963710601236,0.969949471919296,0.971554632424072,0,0.764274849523586,0.133,NA,NA,NA,NA,NA,NA
